invoice_id,branch_id,pharmacist_id,customer_id,total_amount,sale_date
4046,3,3,978,960.94,2025-11-22 20:20:29
4047,1,1,513,409.67,2025-02-22 22:12:29
4048,5,5,596,251.94,2025-07-28 16:07:26
4049,1,1,995,1736.56,2025-08-20 17:33:45
4050,5,5,215,752.78,2025-04-28 22:57:53
4051,4,4,489,16.39,2026-01-06 05:27:05
4052,1,1,397,936.77,2025-09-11 20:09:55
4053,3,3,921,2040.90,2025-07-30 09:52:04
4054,1,1,6,1225.25,2025-04-01 21:13:57
4055,5,5,950,1682.96,2025-06-12 05:36:56
4056,5,5,752,730.02,2025-06-10 11:53:39
4057,5,5,284,910.86,2025-04-08 02:16:55
4058,3,3,867,199.30,2025-09-12 06:49:36
4059,3,3,391,1252.28,2025-02-23 23:28:19
4060,3,3,188,683.36,2025-04-20 01:04:25
4061,3,3,483,1641.85,2025-02-07 00:17:46
4062,2,2,295,2614.98,2025-07-26 01:23:37
4063,5,5,110,1072.92,2025-08-04 22:06:52
4064,5,5,441,411.08,2025-11-03 08:05:13
4065,4,4,808,152.03,2025-08-07 00:10:55
4066,1,1,136,1422.88,2025-07-11 10:33:25
4067,1,1,95,1174.15,2025-07-27 08:53:46
4068,5,5,207,1343.48,2025-03-23 09:09:44
4069,3,3,548,410.38,2025-03-22 22:17:52
4070,5,5,392,1310.40,2025-02-20 17:55:56
4071,3,3,109,2147.73,2025-12-26 04:08:17
4072,5,5,222,1836.67,2025-09-04 10:17:37
4073,4,4,135,1013.76,2025-02-18 14:05:02
4074,3,3,571,1902.70,2025-03-05 19:06:26
4075,4,4,215,570.99,2025-03-09 00:01:52
4076,1,1,595,2929.70,2025-07-01 18:26:08
4077,3,3,334,36.70,2025-10-23 22:45:43
4078,1,1,62,105.15,2025-12-20 18:09:51
4079,1,1,24,1043.91,2025-08-15 05:50:42
4080,2,2,35,552.73,2025-06-26 11:55:45
4081,5,5,998,2575.64,2025-04-03 23:48:37
4082,2,2,565,2302.65,2025-06-19 06:32:58
4083,3,3,547,558.38,2025-09-13 05:53:14
4084,2,2,661,1982.29,2025-05-15 21:38:29
4085,5,5,844,1997.31,2025-09-01 16:45:13
4086,4,4,106,1460.64,2025-07-03 20:10:05
4087,2,2,929,1249.59,2025-11-25 10:45:03
4088,4,4,721,1650.18,2025-03-24 14:54:12
4089,1,1,87,278.10,2025-12-01 21:30:09
4090,1,1,533,2524.35,2025-05-24 14:42:54
4091,1,1,278,997.61,2025-04-14 08:13:44
4092,5,5,317,1594.67,2026-01-01 15:01:31
4093,4,4,837,2040.94,2025-06-12 02:22:05
4094,5,5,736,1620.27,2025-12-24 13:11:29
4095,1,1,404,2772.37,2025-07-18 12:20:38
4096,5,5,752,2375.31,2025-06-26 00:50:38
4097,3,3,320,1658.30,2025-07-27 22:10:02
4098,4,4,411,69.66,2025-01-24 14:12:00
4099,2,2,212,1314.50,2026-01-01 14:31:59
4100,5,5,659,280.39,2025-04-23 10:45:44
4101,2,2,614,958.73,2025-08-20 10:26:50
4102,1,1,885,2586.21,2025-02-02 18:30:03
4103,5,5,659,1524.74,2025-02-08 17:11:54
4104,4,4,458,1139.58,2025-10-24 23:39:59
4105,1,1,576,1001.79,2025-09-22 11:01:31
4106,2,2,698,479.40,2025-05-26 07:31:02
4107,3,3,326,2684.01,2025-08-15 02:08:50
4108,2,2,240,950.34,2025-02-04 05:40:01
4109,2,2,68,296.81,2025-04-20 19:49:38
4110,2,2,594,2379.40,2025-09-01 09:45:46
4111,1,1,594,387.09,2025-10-11 09:06:16
4112,5,5,183,1948.33,2025-06-01 10:34:16
4113,4,4,733,1126.63,2025-05-25 03:49:19
4114,1,1,274,2018.03,2025-12-20 09:15:14
4115,1,1,655,443.03,2025-05-24 09:04:23
4116,3,3,716,181.70,2025-05-26 01:30:53
4117,3,3,502,1699.32,2025-07-30 02:34:59
4118,2,2,928,929.85,2025-10-21 05:47:54
4119,2,2,980,916.41,2025-06-09 18:42:30
4120,3,3,193,233.34,2025-07-04 04:04:28
4121,4,4,805,676.83,2025-12-03 01:25:43
4122,4,4,763,2477.58,2025-03-15 03:48:08
4123,1,1,583,2274.64,2026-01-15 00:35:38
4124,2,2,314,1608.66,2025-09-21 07:22:37
4125,5,5,494,236.59,2025-04-26 10:00:20
4126,2,2,367,1700.25,2025-09-11 21:40:58
4127,3,3,805,1173.42,2025-10-14 07:19:01
4128,3,3,416,1542.68,2025-04-12 07:13:36
4129,1,1,889,1192.83,2025-09-25 17:23:57
4130,1,1,952,932.19,2025-08-10 01:35:29
4131,4,4,207,747.87,2025-02-17 14:17:14
4132,2,2,421,641.05,2025-04-05 09:45:14
4133,1,1,131,557.41,2025-09-08 16:56:23
4134,5,5,531,2162.77,2025-03-31 19:17:50
4135,3,3,497,2208.06,2025-05-28 02:26:22
4136,2,2,608,1298.49,2025-06-11 17:11:26
4137,1,1,671,350.26,2025-12-26 10:06:46
4138,4,4,588,684.34,2025-04-01 11:06:49
4139,2,2,127,7.14,2025-03-21 19:53:09
4140,5,5,270,2072.02,2025-10-18 14:27:50
4141,1,1,252,993.22,2025-10-04 17:34:35
4142,2,2,186,320.60,2025-02-13 03:45:29
4143,5,5,827,258.02,2025-03-27 08:08:30
4144,5,5,598,729.90,2025-02-16 14:16:16
4145,1,1,338,530.07,2025-06-16 20:43:36
4146,2,2,414,1124.12,2026-01-03 03:55:29
4147,3,3,521,520.65,2025-12-25 07:16:59
4148,5,5,367,1635.00,2025-08-04 22:16:15
4149,5,5,168,2431.38,2025-04-07 01:51:02
4150,2,2,453,2843.60,2025-04-11 10:38:25
4151,1,1,595,191.36,2025-09-07 05:41:30
4152,2,2,941,399.01,2025-04-13 18:24:29
4153,1,1,408,2298.38,2026-01-09 15:02:19
4154,5,5,754,2123.75,2025-11-05 14:57:41
4155,2,2,819,307.89,2025-08-03 00:30:39
4156,5,5,341,2528.25,2025-03-19 13:56:19
4157,3,3,980,1083.15,2025-09-24 00:46:44
4158,2,2,868,20.79,2025-11-07 10:46:19
4159,5,5,206,1026.14,2025-03-09 18:41:29
4160,4,4,995,1337.32,2025-07-29 09:50:38
4161,3,3,305,630.43,2025-02-26 19:04:34
4162,3,3,563,975.25,2025-12-25 09:36:12
4163,3,3,678,681.04,2025-05-15 23:15:53
4164,1,1,624,878.21,2025-08-16 11:28:57
4165,4,4,242,1008.26,2025-12-23 21:41:37
4166,2,2,60,2639.61,2025-05-04 23:07:39
4167,3,3,616,787.66,2025-10-23 00:25:36
4168,2,2,243,1462.74,2025-06-30 16:34:59
4169,2,2,143,958.14,2025-03-04 11:56:25
4170,4,4,734,1305.19,2025-10-29 03:19:18
4171,1,1,323,834.89,2025-02-13 09:53:44
4172,1,1,232,1595.71,2026-01-14 19:13:10
4173,2,2,605,570.89,2025-06-22 20:40:10
4174,4,4,124,243.27,2025-04-18 04:43:25
4175,4,4,137,1408.88,2025-08-18 06:48:35
4176,1,1,384,27.07,2025-05-26 08:15:47
4177,5,5,505,1299.36,2025-06-13 12:53:11
4178,5,5,187,715.51,2025-01-27 10:08:41
4179,4,4,893,3043.14,2025-11-17 21:01:36
4180,4,4,70,1242.10,2025-01-26 14:26:58
4181,2,2,990,1837.76,2025-07-14 12:04:14
4182,1,1,545,1720.01,2025-07-26 07:55:29
4183,3,3,538,1840.14,2026-01-10 23:56:25
4184,1,1,710,1604.93,2025-05-03 13:37:36
4185,1,1,856,1121.89,2025-08-09 18:24:41
4186,1,1,726,1782.70,2025-12-04 03:46:14
4187,3,3,332,60.51,2025-12-23 00:20:00
4188,1,1,485,1322.36,2025-12-30 08:30:48
4189,3,3,118,1525.64,2025-12-20 22:09:45
4190,3,3,834,457.68,2025-05-24 21:13:13
4191,1,1,653,606.63,2025-02-22 09:23:22
4192,1,1,394,1245.92,2025-06-04 10:07:56
4193,3,3,247,1304.94,2025-07-15 03:19:40
4194,1,1,718,897.49,2025-04-07 08:41:50
4195,2,2,239,1538.52,2026-01-14 12:00:44
4196,2,2,954,1506.32,2025-09-23 15:02:40
4197,4,4,322,876.18,2025-07-19 07:39:54
4198,5,5,672,1006.66,2025-03-31 08:52:59
4199,1,1,983,2196.96,2025-12-19 08:40:28
4200,2,2,24,5.29,2025-10-08 09:00:05
4201,5,5,529,1202.14,2025-02-21 08:55:08
4202,2,2,871,876.31,2025-04-22 18:48:44
4203,5,5,495,1725.58,2025-02-09 01:39:29
4204,3,3,388,224.84,2025-02-28 13:20:08
4205,3,3,257,108.50,2025-06-29 03:20:40
4206,1,1,42,3399.62,2025-05-02 12:30:08
4207,4,4,449,2356.63,2025-08-05 21:21:20
4208,1,1,877,853.24,2025-11-28 12:50:29
4209,1,1,211,1389.04,2025-12-13 00:45:49
4210,1,1,169,1202.74,2025-03-20 22:41:54
4211,4,4,976,2127.97,2025-06-04 06:13:14
4212,3,3,11,1441.86,2025-04-01 06:02:25
4213,4,4,437,453.22,2025-09-13 10:53:34
4214,1,1,748,269.01,2025-06-19 10:44:07
4215,1,1,107,1001.65,2025-09-23 07:23:53
4216,1,1,798,734.89,2025-09-10 11:11:59
4217,1,1,858,4111.11,2025-05-27 13:59:32
4218,1,1,100,1159.65,2025-08-25 16:03:19
4219,2,2,171,2656.69,2025-06-14 18:25:57
4220,4,4,880,11.60,2025-04-28 18:52:06
4221,3,3,448,369.29,2025-04-21 10:12:58
4222,5,5,595,1339.38,2025-12-12 21:53:29
4223,5,5,663,22.00,2025-11-25 04:45:46
4224,1,1,887,1383.91,2025-09-04 04:13:41
4225,3,3,666,25.57,2026-01-20 14:30:03
4226,5,5,42,642.06,2025-04-08 05:08:23
4227,5,5,379,1272.96,2025-10-31 03:34:51
4228,2,2,301,2492.77,2025-10-08 00:27:26
4229,1,1,661,355.89,2025-08-18 00:19:53
4230,5,5,135,2097.77,2025-10-10 13:38:31
4231,3,3,691,2271.73,2025-06-18 21:21:09
4232,2,2,740,1247.31,2025-05-10 07:50:40
4233,4,4,699,234.67,2025-10-27 19:46:16
4234,4,4,280,1542.44,2025-05-15 20:47:47
4235,5,5,57,1432.14,2025-09-13 13:53:34
4236,4,4,110,405.92,2025-05-28 03:39:57
4237,1,1,844,1712.98,2025-04-18 15:16:36
4238,4,4,334,1338.73,2025-04-11 20:24:43
4239,2,2,421,3036.23,2025-06-28 15:31:54
4240,2,2,832,1042.94,2025-12-25 18:31:06
4241,2,2,916,515.75,2026-01-14 14:04:21
4242,2,2,931,1237.28,2025-03-25 05:39:01
4243,4,4,327,750.98,2025-10-19 03:02:31
4244,1,1,632,425.15,2025-12-12 10:09:35
4245,3,3,26,1291.52,2025-11-23 20:56:04
4246,4,4,726,155.58,2025-06-20 21:44:37
4247,2,2,794,578.19,2025-05-30 20:22:42
4248,5,5,685,996.27,2025-12-19 09:11:21
4249,4,4,744,963.59,2025-12-24 17:28:04
4250,4,4,789,1619.37,2025-12-17 08:17:54
4251,2,2,780,966.93,2025-12-16 05:28:02
4252,4,4,939,101.31,2025-04-01 12:29:44
4253,4,4,490,1624.27,2025-11-17 02:28:59
4254,5,5,669,452.18,2025-04-15 05:49:45
4255,3,3,481,1884.68,2025-11-11 01:23:52
4256,4,4,67,1282.73,2025-10-17 10:38:12
4257,3,3,51,2370.37,2025-07-07 22:48:53
4258,4,4,815,3257.37,2025-08-08 17:24:46
4259,4,4,848,2160.26,2026-01-02 09:52:28
4260,3,3,836,455.55,2025-05-23 20:29:38
4261,4,4,20,352.04,2025-06-07 05:04:43
4262,4,4,77,285.22,2025-06-21 01:53:00
4263,1,1,701,3185.27,2025-04-23 02:40:48
4264,3,3,698,1577.36,2025-03-16 11:36:58
4265,3,3,526,1984.60,2025-12-24 12:27:57
4266,5,5,669,1156.00,2025-01-25 14:59:01
4267,5,5,293,662.29,2025-08-03 22:55:44
4268,2,2,986,155.93,2025-02-11 18:40:48
4269,4,4,179,2555.51,2026-01-02 23:40:33
4270,5,5,232,1370.46,2025-07-15 23:58:53
4271,5,5,623,18.60,2025-05-28 11:28:29
4272,4,4,20,494.78,2025-03-02 16:22:22
4273,2,2,206,411.49,2025-05-05 11:28:23
4274,5,5,587,1250.65,2025-10-10 01:11:36
4275,2,2,696,253.09,2025-12-17 18:59:02
4276,5,5,763,1485.82,2025-05-18 14:33:35
4277,5,5,960,970.39,2025-12-24 09:10:07
4278,2,2,895,1409.93,2025-07-09 13:12:04
4279,5,5,384,418.90,2025-08-30 07:55:29
4280,2,2,410,1695.82,2025-07-19 05:45:13
4281,5,5,663,257.23,2025-07-06 11:50:05
4282,4,4,264,218.80,2025-08-09 15:53:12
4283,4,4,490,2444.67,2025-11-09 10:18:54
4284,5,5,909,3995.93,2026-01-06 04:21:28
4285,1,1,290,836.95,2025-12-13 20:20:12
4286,3,3,406,1378.82,2025-01-21 09:42:22
4287,5,5,429,244.25,2026-01-06 12:41:37
4288,1,1,537,705.19,2025-09-25 00:38:17
4289,3,3,434,644.01,2025-03-10 13:50:22
4290,2,2,322,898.51,2025-06-07 17:49:11
4291,4,4,272,1637.71,2025-11-24 05:07:38
4292,3,3,200,645.07,2025-08-26 10:33:15
4293,3,3,175,1109.58,2025-11-09 12:59:28
4294,1,1,940,632.75,2025-03-12 11:26:51
4295,5,5,93,2954.93,2025-07-26 14:50:29
4296,3,3,563,256.90,2025-01-31 05:59:56
4297,3,3,246,1610.48,2025-04-29 23:35:26
4298,4,4,464,607.82,2025-08-08 13:49:39
4299,2,2,240,972.53,2025-08-02 03:50:51
4300,3,3,142,3138.18,2026-01-16 08:57:43
4301,2,2,142,1691.12,2025-08-28 09:22:04
4302,2,2,862,1061.25,2025-10-24 05:23:01
4303,5,5,81,47.88,2025-06-21 00:37:26
4304,5,5,303,1575.18,2025-05-27 22:48:28
4305,4,4,790,673.85,2026-01-06 04:06:13
4306,5,5,493,124.86,2025-02-08 16:31:07
4307,2,2,209,432.10,2025-02-06 08:54:38
4308,4,4,855,2885.21,2025-08-31 02:58:07
4309,4,4,147,573.41,2025-12-05 06:08:10
4310,5,5,241,1803.11,2025-10-15 14:34:50
4311,2,2,216,488.33,2025-03-06 11:46:46
4312,4,4,13,1399.92,2025-05-02 07:09:58
4313,1,1,40,2497.84,2025-02-12 18:26:39
4314,5,5,324,2351.67,2025-05-31 00:06:20
4315,2,2,243,1530.22,2026-01-11 07:07:18
4316,1,1,381,1070.25,2025-10-20 21:23:50
4317,3,3,240,978.35,2025-02-11 10:30:03
4318,4,4,632,1189.07,2025-01-28 07:48:16
4319,2,2,30,1001.03,2025-06-25 09:43:34
4320,5,5,23,1416.94,2025-01-23 16:32:37
4321,4,4,915,3278.91,2025-08-27 10:56:09
4322,5,5,261,1691.70,2025-07-20 10:04:40
4323,5,5,640,1178.77,2025-03-07 08:02:38
4324,1,1,880,3037.28,2025-03-31 13:31:52
4325,3,3,212,1530.81,2025-02-14 19:50:15
4326,2,2,526,275.86,2025-11-21 13:18:23
4327,2,2,165,367.06,2025-08-08 18:08:57
4328,1,1,574,1566.62,2026-01-02 09:03:25
4329,3,3,630,1345.82,2025-12-10 06:42:49
4330,3,3,823,1019.77,2025-07-01 07:27:58
4331,2,2,118,2706.81,2026-01-03 12:08:23
4332,3,3,674,967.40,2025-09-16 07:32:06
4333,1,1,630,1868.86,2025-10-30 10:57:19
4334,2,2,264,2164.32,2025-11-27 01:59:55
4335,4,4,676,2077.76,2026-01-20 07:19:09
4336,1,1,874,694.76,2025-05-02 09:44:16
4337,4,4,622,399.33,2025-01-29 21:44:07
4338,4,4,162,1213.60,2025-05-04 00:00:17
4339,2,2,31,385.35,2025-12-06 14:48:56
4340,3,3,545,1179.19,2025-07-05 19:14:38
4341,4,4,484,1919.59,2025-01-24 21:48:24
4342,5,5,126,1471.97,2025-11-22 17:38:39
4343,2,2,671,1115.61,2025-01-30 00:49:06
4344,1,1,996,764.26,2025-10-15 03:58:29
4345,4,4,486,661.00,2025-07-31 19:36:46
4346,2,2,28,3053.53,2025-04-02 06:35:13
4347,2,2,95,1565.66,2025-11-25 13:29:13
4348,4,4,563,2218.72,2025-01-28 11:43:39
4349,4,4,379,1776.68,2025-07-15 12:51:21
4350,1,1,181,2632.29,2025-02-22 07:34:04
4351,2,2,976,552.00,2025-06-08 11:01:07
4352,1,1,294,964.72,2025-08-13 15:37:57
4353,2,2,861,2515.49,2025-04-05 20:35:24
4354,3,3,531,1621.67,2026-01-19 04:23:50
4355,5,5,394,1573.23,2025-09-11 12:03:57
4356,3,3,324,577.11,2025-07-25 05:51:34
4357,2,2,145,436.94,2025-04-14 21:58:24
4358,2,2,395,355.58,2025-02-24 04:34:27
4359,3,3,521,1452.34,2025-04-01 02:56:40
4360,4,4,743,1870.62,2025-06-22 09:48:21
4361,5,5,105,4199.83,2025-08-06 14:34:17
4362,2,2,630,2246.50,2025-11-21 15:45:26
4363,5,5,214,632.29,2025-08-11 02:27:58
4364,3,3,73,3155.75,2025-06-03 05:37:57
4365,2,2,801,32.18,2025-07-21 14:07:06
4366,4,4,356,2103.74,2025-09-26 23:51:42
4367,1,1,193,2081.93,2025-03-12 11:57:35
4368,2,2,997,48.43,2025-10-20 16:41:13
4369,1,1,747,1414.76,2025-10-26 08:14:15
4370,4,4,2,2173.89,2025-11-15 13:24:45
4371,4,4,639,1103.67,2025-07-08 03:46:11
4372,3,3,486,2485.12,2025-07-23 23:35:24
4373,2,2,722,1738.06,2025-07-03 08:14:15
4374,4,4,391,1575.87,2025-08-05 07:19:51
4375,5,5,954,2794.77,2025-05-19 01:39:08
4376,3,3,339,3115.33,2025-11-28 19:37:13
4377,2,2,456,2946.52,2025-08-16 09:52:47
4378,2,2,937,832.57,2025-05-03 02:48:40
4379,2,2,912,1267.97,2026-01-06 13:14:37
4380,4,4,398,2538.48,2025-02-01 20:38:16
4381,3,3,826,2793.20,2025-09-26 13:10:09
4382,2,2,30,1517.50,2025-08-10 19:45:40
4383,4,4,607,1371.58,2025-05-03 14:06:37
4384,2,2,446,83.05,2025-11-24 03:47:14
4385,1,1,789,2139.26,2025-04-21 19:00:22
4386,4,4,322,364.98,2025-08-08 07:19:50
4387,3,3,919,4142.39,2025-12-27 04:48:31
4388,2,2,409,589.80,2025-05-07 17:52:40
4389,2,2,490,1769.80,2025-07-24 06:38:11
4390,4,4,422,1424.33,2025-06-04 21:03:20
4391,1,1,219,1654.42,2025-02-16 18:31:09
4392,3,3,500,658.18,2025-06-04 17:32:25
4393,3,3,442,1044.52,2025-01-23 01:10:39
4394,5,5,432,77.45,2025-08-29 03:59:11
4395,2,2,922,553.52,2025-12-16 13:50:12
4396,4,4,906,1807.21,2025-02-04 13:06:53
4397,2,2,893,642.25,2025-10-06 21:33:38
4398,1,1,649,337.26,2025-09-27 07:56:56
4399,4,4,50,1064.80,2025-03-26 19:30:01
4400,3,3,219,1558.67,2025-07-05 19:36:40
4401,5,5,892,1035.91,2025-08-02 13:24:42
4402,3,3,98,2261.19,2025-06-01 19:27:46
4403,4,4,618,2575.17,2025-09-18 13:47:34
4404,1,1,731,930.74,2025-07-19 20:48:25
4405,5,5,107,656.48,2025-07-17 16:40:34
4406,3,3,803,128.82,2025-05-03 22:44:16
4407,2,2,973,1356.83,2025-09-18 02:03:48
4408,2,2,503,1719.89,2025-02-28 04:39:31
4409,4,4,789,2585.09,2025-11-10 11:40:05
4410,3,3,501,325.92,2025-06-16 01:38:15
4411,1,1,534,2056.75,2025-12-04 05:49:40
4412,5,5,221,473.56,2025-02-14 11:45:08
4413,2,2,651,691.66,2025-06-20 15:43:52
4414,3,3,689,2844.50,2025-04-28 20:55:02
4415,5,5,426,820.88,2025-04-20 00:45:34
4416,5,5,783,2062.85,2025-07-30 07:14:42
4417,3,3,955,429.23,2025-02-05 14:04:43
4418,5,5,798,685.45,2025-07-26 03:13:57
4419,1,1,819,2714.04,2025-11-11 04:04:25
4420,2,2,34,227.06,2025-10-21 01:12:21
4421,1,1,616,1853.56,2025-08-04 00:10:21
4422,4,4,857,1279.22,2025-05-27 07:35:35
4423,4,4,290,653.95,2025-06-21 17:30:06
4424,1,1,230,171.36,2025-02-16 02:14:02
4425,2,2,572,1304.89,2025-06-15 14:29:09
4426,2,2,747,1225.91,2026-01-02 17:04:57
4427,5,5,857,772.76,2025-02-02 06:14:40
4428,1,1,794,839.50,2025-11-13 01:57:59
4429,1,1,528,1524.50,2025-03-14 05:43:22
4430,3,3,727,1724.46,2025-05-26 10:26:17
4431,3,3,718,1748.09,2025-08-11 06:22:02
4432,4,4,469,1684.04,2025-08-12 02:13:45
4433,1,1,67,1143.46,2025-10-17 21:14:54
4434,1,1,960,1749.03,2025-04-01 14:09:27
4435,2,2,364,1582.99,2025-09-22 23:30:06
4436,3,3,220,426.41,2025-12-15 22:25:46
4437,5,5,416,2754.58,2025-07-20 06:43:18
4438,3,3,930,2009.86,2025-02-10 17:18:48
4439,2,2,649,1468.75,2025-03-27 08:29:37
4440,3,3,188,1778.85,2025-08-12 15:07:13
4441,5,5,367,1201.66,2025-02-06 06:43:38
4442,3,3,709,1206.07,2025-08-06 17:01:32
4443,4,4,439,255.08,2025-10-07 12:51:16
4444,3,3,228,2540.80,2025-06-27 07:03:38
4445,4,4,682,773.11,2025-04-14 18:42:31
4446,5,5,896,1233.65,2025-05-11 21:58:47
4447,2,2,50,73.05,2025-04-24 16:07:01
4448,5,5,819,2735.89,2025-07-13 01:28:22
4449,2,2,872,1110.79,2025-09-13 01:39:21
4450,3,3,762,581.16,2025-02-15 18:53:15
4451,2,2,542,1080.59,2025-05-24 13:33:20
4452,1,1,64,9.24,2025-05-31 19:45:44
4453,2,2,173,216.63,2025-07-26 18:12:07
4454,4,4,442,2214.21,2025-04-11 08:59:15
4455,1,1,495,674.21,2025-08-29 02:53:52
4456,3,3,363,1608.13,2026-01-08 05:17:58
4457,2,2,525,1314.00,2025-08-22 10:26:00
4458,5,5,829,1187.10,2025-05-05 06:48:54
4459,5,5,717,2476.41,2025-05-19 19:18:51
4460,2,2,36,1860.06,2025-11-04 05:31:31
4461,5,5,520,1309.65,2025-03-17 08:22:53
4462,4,4,199,1036.79,2025-04-30 22:38:31
4463,2,2,150,3120.28,2025-08-11 00:37:30
4464,1,1,73,1048.79,2025-06-07 14:26:05
4465,4,4,962,94.60,2025-08-27 13:50:28
4466,2,2,345,3628.93,2025-02-16 12:28:05
4467,2,2,925,477.66,2025-03-06 04:39:46
4468,4,4,550,1577.86,2025-04-30 13:13:32
4469,4,4,946,1564.52,2025-05-04 01:55:16
4470,2,2,267,1980.00,2025-12-31 11:26:27
4471,4,4,158,2301.72,2025-09-30 23:58:31
4472,5,5,342,185.13,2025-06-05 01:41:07
4473,1,1,438,1098.36,2025-09-18 06:12:59
4474,2,2,674,148.46,2025-08-12 07:17:50
4475,5,5,978,443.80,2025-05-10 04:32:12
4476,2,2,698,2773.01,2025-06-22 19:25:08
4477,2,2,908,1062.25,2025-07-25 03:30:21
4478,3,3,450,1764.01,2025-03-30 17:58:40
4479,4,4,455,2363.96,2025-12-28 22:16:04
4480,1,1,435,810.79,2025-07-04 21:07:37
4481,4,4,815,1306.50,2025-05-20 11:19:21
4482,4,4,259,2003.95,2025-09-21 12:22:30
4483,5,5,643,1748.11,2025-09-27 08:12:32
4484,3,3,955,1193.24,2025-08-29 07:12:29
4485,1,1,489,2158.61,2025-12-01 02:22:59
4486,2,2,221,2317.02,2025-12-11 19:48:32
4487,3,3,723,1590.53,2025-06-01 00:26:02
4488,2,2,131,277.38,2025-03-31 04:50:41
4489,2,2,397,4634.68,2025-06-14 05:50:22
4490,2,2,745,1677.87,2025-05-02 16:37:02
4491,5,5,1000,1144.92,2025-12-08 14:47:44
4492,1,1,999,2211.87,2025-07-15 14:12:50
4493,1,1,660,341.49,2025-11-15 23:46:16
4494,1,1,426,2063.33,2025-07-14 19:43:42
4495,4,4,793,1786.85,2025-09-17 09:24:32
4496,4,4,786,3121.48,2025-04-28 19:57:35
4497,1,1,890,2697.32,2025-11-30 22:52:25
4498,3,3,507,2038.75,2025-08-08 03:29:46
4499,3,3,432,80.65,2025-08-02 21:44:41
4500,4,4,834,580.24,2026-01-15 15:56:54
4501,2,2,756,2162.24,2025-09-15 22:04:16
4502,5,5,21,1305.65,2025-10-18 04:14:02
4503,5,5,857,1461.77,2025-02-20 02:47:31
4504,4,4,573,1665.84,2025-05-20 15:27:43
4505,4,4,557,2123.89,2025-07-06 16:39:40
4506,1,1,890,1816.59,2025-10-11 18:48:06
4507,3,3,748,995.02,2026-01-08 05:58:26
4508,3,3,584,1714.00,2026-01-06 16:02:41
4509,1,1,848,1677.98,2025-04-08 09:24:28
4510,2,2,993,3210.47,2025-12-26 10:59:35
4511,1,1,408,984.59,2025-06-12 10:17:24
4512,3,3,589,2583.57,2025-12-23 11:25:51
4513,3,3,600,1175.52,2025-05-20 00:27:30
4514,4,4,601,776.16,2025-10-04 23:11:37
4515,5,5,797,175.95,2025-03-19 08:47:01
4516,3,3,316,1263.39,2025-09-21 16:09:16
4517,2,2,103,2288.79,2025-10-23 00:31:04
4518,4,4,247,630.43,2025-08-12 21:32:04
4519,1,1,537,1525.49,2025-07-12 08:15:28
4520,4,4,222,1981.38,2025-03-22 08:52:45
4521,2,2,231,311.09,2026-01-11 20:16:45
4522,5,5,193,1169.74,2025-11-28 16:31:00
4523,3,3,111,2941.56,2025-10-04 23:54:45
4524,2,2,705,199.55,2025-08-12 16:49:35
4525,5,5,222,1034.95,2025-03-15 20:31:52
4526,5,5,114,1391.89,2025-07-19 13:09:46
4527,1,1,574,1109.08,2025-12-01 03:50:00
4528,3,3,255,3390.17,2025-04-05 23:24:58
4529,2,2,821,209.42,2025-12-13 13:39:53
4530,1,1,381,1429.21,2025-04-24 05:41:19
4531,4,4,339,1286.47,2025-12-14 04:42:18
4532,5,5,430,1656.76,2025-01-24 12:26:44
4533,2,2,39,1424.57,2025-09-16 22:19:08
4534,1,1,473,1249.64,2025-03-14 17:38:56
4535,4,4,38,1345.60,2025-07-19 11:01:28
4536,2,2,215,253.00,2025-07-25 03:19:33
4537,4,4,21,982.44,2025-11-27 12:48:32
4538,3,3,6,765.24,2025-09-29 09:50:40
4539,1,1,928,1540.51,2025-11-29 05:27:41
4540,1,1,310,1303.63,2025-12-10 16:44:09
4541,2,2,330,194.93,2025-03-17 20:46:17
4542,4,4,271,275.66,2025-05-29 18:28:15
4543,3,3,213,2569.58,2025-11-25 12:21:27
4544,4,4,798,993.40,2025-02-20 22:03:47
4545,2,2,129,2152.46,2025-08-10 01:12:39
4546,5,5,889,2295.90,2025-12-16 10:46:02
4547,2,2,466,1815.78,2025-10-12 02:32:20
4548,4,4,826,2060.47,2025-11-26 19:31:37
4549,2,2,68,3678.09,2025-06-20 22:39:53
4550,5,5,12,448.57,2025-05-06 13:50:11
4551,1,1,622,68.16,2025-10-31 15:21:37
4552,4,4,62,1895.93,2026-01-19 14:28:43
4553,4,4,818,2075.64,2025-08-29 17:56:40
4554,2,2,801,896.81,2025-03-12 02:36:35
4555,4,4,575,209.76,2025-05-14 03:30:33
4556,3,3,625,887.71,2025-03-07 23:08:13
4557,2,2,620,3191.25,2025-02-16 03:46:37
4558,1,1,4,562.35,2025-09-17 10:03:30
4559,5,5,194,623.02,2025-07-07 18:34:34
4560,3,3,110,3123.23,2025-12-13 16:58:22
4561,5,5,213,2144.25,2025-12-07 16:28:43
4562,1,1,480,1370.10,2025-12-11 16:36:31
4563,2,2,227,438.64,2025-11-15 06:22:45
4564,4,4,715,1312.87,2025-08-31 22:33:59
4565,5,5,486,59.77,2025-04-07 04:10:44
4566,5,5,235,1379.89,2025-01-28 16:17:32
4567,3,3,142,1674.22,2025-04-29 20:19:16
4568,5,5,448,236.18,2025-10-26 07:17:29
4569,4,4,362,567.02,2025-09-08 06:18:15
